scale,capability,radius,radius_label,delta_sorted,ecdf
7B,visual_grounding,0.0035698828543799426,small,0.0,0.390625
7B,visual_grounding,0.0035698828543799426,small,0.0,0.40625
7B,visual_grounding,0.0035698828543799426,small,0.0,0.421875
7B,visual_grounding,0.0035698828543799426,small,0.0,0.4375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.453125
7B,visual_grounding,0.0035698828543799426,small,0.0,0.46875
7B,visual_grounding,0.0035698828543799426,small,0.0,0.484375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.5
7B,visual_grounding,0.0035698828543799426,small,0.0,0.515625
7B,visual_grounding,0.0035698828543799426,small,0.0,0.53125
7B,visual_grounding,0.0035698828543799426,small,0.0,0.546875
7B,visual_grounding,0.0035698828543799426,small,0.0,0.5625
7B,visual_grounding,0.0035698828543799426,small,0.0,0.578125
7B,visual_grounding,0.0035698828543799426,small,0.0,0.59375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.609375
7B,visual_grounding,0.0035698828543799426,small,0.0,0.625
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.640625
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.65625
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.671875
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.6875
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.703125
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.71875
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.734375
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.75
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.765625
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.78125
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.796875
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.8125
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.828125
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.84375
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.859375
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.875
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.890625
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.90625
7B,visual_grounding,0.0035698828543799426,small,0.020000000000000018,0.921875
7B,visual_grounding,0.0035698828543799426,small,0.040000000000000036,0.9375
7B,visual_grounding,0.0035698828543799426,small,0.040000000000000036,0.953125
7B,visual_grounding,0.0035698828543799426,small,0.040000000000000036,0.96875
7B,visual_grounding,0.0035698828543799426,small,0.040000000000000036,0.984375
7B,visual_grounding,0.0035698828543799426,small,0.040000000000000036,1.0
7B,visual_grounding,0.017849414271899712,mid,-0.019999999999999907,0.015625
7B,visual_grounding,0.017849414271899712,mid,-0.019999999999999907,0.03125
7B,visual_grounding,0.017849414271899712,mid,-0.019999999999999907,0.046875
7B,visual_grounding,0.017849414271899712,mid,-0.019999999999999907,0.0625
7B,visual_grounding,0.017849414271899712,mid,-0.019999999999999907,0.078125
7B,visual_grounding,0.017849414271899712,mid,-0.019999999999999907,0.09375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.109375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.125
7B,visual_grounding,0.017849414271899712,mid,0.0,0.140625
7B,visual_grounding,0.017849414271899712,mid,0.0,0.15625
7B,visual_grounding,0.017849414271899712,mid,0.0,0.171875
7B,visual_grounding,0.017849414271899712,mid,0.0,0.1875
7B,visual_grounding,0.017849414271899712,mid,0.0,0.203125
7B,visual_grounding,0.017849414271899712,mid,0.0,0.21875
7B,visual_grounding,0.017849414271899712,mid,0.0,0.234375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.25
7B,visual_grounding,0.017849414271899712,mid,0.0,0.265625
7B,visual_grounding,0.017849414271899712,mid,0.0,0.28125
7B,visual_grounding,0.017849414271899712,mid,0.0,0.296875
7B,visual_grounding,0.017849414271899712,mid,0.0,0.3125
7B,visual_grounding,0.017849414271899712,mid,0.0,0.328125
7B,visual_grounding,0.017849414271899712,mid,0.0,0.34375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.359375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.390625
7B,visual_grounding,0.017849414271899712,mid,0.0,0.40625
7B,visual_grounding,0.017849414271899712,mid,0.0,0.421875
7B,visual_grounding,0.017849414271899712,mid,0.0,0.4375
7B,visual_grounding,0.017849414271899712,mid,0.0,0.453125
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.46875
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.484375
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.5
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.515625
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.53125
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.546875
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.5625
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.578125
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.59375
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.609375
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.625
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.640625
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.65625
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.671875
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.6875
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.703125
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.71875
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.734375
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.75
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.765625
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.78125
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.796875
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.8125
7B,visual_grounding,0.017849414271899712,mid,0.020000000000000018,0.828125
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.84375
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.859375
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.875
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.890625
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.90625
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.921875
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.9375
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.953125
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.96875
7B,visual_grounding,0.017849414271899712,mid,0.040000000000000036,0.984375
7B,visual_grounding,0.017849414271899712,mid,0.06000000000000005,1.0
7B,visual_grounding,0.07139765708759885,transition,-0.019999999999999907,0.015625
7B,visual_grounding,0.07139765708759885,transition,-0.019999999999999907,0.03125
7B,visual_grounding,0.07139765708759885,transition,0.0,0.046875
7B,visual_grounding,0.07139765708759885,transition,0.0,0.0625
7B,visual_grounding,0.07139765708759885,transition,0.0,0.078125
7B,visual_grounding,0.07139765708759885,transition,0.0,0.09375
7B,visual_grounding,0.07139765708759885,transition,0.0,0.109375
7B,visual_grounding,0.07139765708759885,transition,0.0,0.125
7B,visual_grounding,0.07139765708759885,transition,0.0,0.140625
7B,visual_grounding,0.07139765708759885,transition,0.0,0.15625
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.171875
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.1875
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.203125
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.21875
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.234375
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.25
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.265625
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.28125
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.296875
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.3125
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.328125
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.34375
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.359375
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.375
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.390625
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.40625
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.421875
7B,visual_grounding,0.07139765708759885,transition,0.020000000000000018,0.4375
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.453125
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.46875
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.484375
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.5
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.515625
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.53125
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.546875
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.5625
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.578125
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.59375
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.609375
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.625
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.640625
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.65625
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.671875
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.6875
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.703125
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.71875
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.734375
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.75
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.765625
7B,visual_grounding,0.07139765708759885,transition,0.040000000000000036,0.78125
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.796875
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.8125
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.828125
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.84375
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.859375
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.875
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.890625
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.90625
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.921875
7B,visual_grounding,0.07139765708759885,transition,0.06000000000000005,0.9375
7B,visual_grounding,0.07139765708759885,transition,0.08000000000000007,0.953125
7B,visual_grounding,0.07139765708759885,transition,0.08000000000000007,0.96875
7B,visual_grounding,0.07139765708759885,transition,0.08000000000000007,0.984375
7B,visual_grounding,0.07139765708759885,transition,0.08000000000000007,1.0
7B,counting,0.0035698828543799426,small,-0.039999999999999925,0.015625
7B,counting,0.0035698828543799426,small,-0.039999999999999925,0.03125
7B,counting,0.0035698828543799426,small,-0.039999999999999925,0.046875
7B,counting,0.0035698828543799426,small,-0.039999999999999925,0.0625
7B,counting,0.0035698828543799426,small,-0.039999999999999925,0.078125
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.09375
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.109375
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.125
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.140625
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.15625
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.171875
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.1875
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.203125
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.21875
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.234375
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.25
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.265625
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.28125
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.296875
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.3125
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.328125
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.34375
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.359375
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.375
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.390625
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.40625
7B,counting,0.0035698828543799426,small,-0.019999999999999907,0.421875
7B,counting,0.0035698828543799426,small,0.0,0.4375
7B,counting,0.0035698828543799426,small,0.0,0.453125
7B,counting,0.0035698828543799426,small,0.0,0.46875
7B,counting,0.0035698828543799426,small,0.0,0.484375
7B,counting,0.0035698828543799426,small,0.0,0.5
7B,counting,0.0035698828543799426,small,0.0,0.515625
7B,counting,0.0035698828543799426,small,0.0,0.53125
7B,counting,0.0035698828543799426,small,0.0,0.546875
7B,counting,0.0035698828543799426,small,0.0,0.5625
7B,counting,0.0035698828543799426,small,0.0,0.578125
7B,counting,0.0035698828543799426,small,0.0,0.59375
7B,counting,0.0035698828543799426,small,0.0,0.609375
7B,counting,0.0035698828543799426,small,0.0,0.625
7B,counting,0.0035698828543799426,small,0.0,0.640625
7B,counting,0.0035698828543799426,small,0.0,0.65625
7B,counting,0.0035698828543799426,small,0.0,0.671875
7B,counting,0.0035698828543799426,small,0.0,0.6875
7B,counting,0.0035698828543799426,small,0.0,0.703125
7B,counting,0.0035698828543799426,small,0.0,0.71875
7B,counting,0.0035698828543799426,small,0.0,0.734375
7B,counting,0.0035698828543799426,small,0.0,0.75
7B,counting,0.0035698828543799426,small,0.0,0.765625
7B,counting,0.0035698828543799426,small,0.0,0.78125
7B,counting,0.0035698828543799426,small,0.0,0.796875
7B,counting,0.0035698828543799426,small,0.0,0.8125
7B,counting,0.0035698828543799426,small,0.0,0.828125
7B,counting,0.0035698828543799426,small,0.0,0.84375
7B,counting,0.0035698828543799426,small,0.0,0.859375
7B,counting,0.0035698828543799426,small,0.0,0.875
7B,counting,0.0035698828543799426,small,0.0,0.890625
7B,counting,0.0035698828543799426,small,0.0,0.90625
7B,counting,0.0035698828543799426,small,0.0,0.921875
7B,counting,0.0035698828543799426,small,0.0,0.9375
7B,counting,0.0035698828543799426,small,0.0,0.953125
7B,counting,0.0035698828543799426,small,0.0,0.96875
7B,counting,0.0035698828543799426,small,0.0,0.984375
7B,counting,0.0035698828543799426,small,0.0,1.0
7B,counting,0.017849414271899712,mid,-0.09999999999999998,0.015625
7B,counting,0.017849414271899712,mid,-0.07999999999999996,0.03125
7B,counting,0.017849414271899712,mid,-0.07999999999999996,0.046875
7B,counting,0.017849414271899712,mid,-0.07999999999999996,0.0625
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.078125
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.09375
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.109375
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.125
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.140625
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.15625
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.171875
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.1875
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.203125
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.21875
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.234375
7B,counting,0.017849414271899712,mid,-0.05999999999999994,0.25
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.265625
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.28125
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.296875
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.3125
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.328125
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.34375
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.359375
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.375
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.390625
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.40625
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.421875
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.4375
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.453125
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.46875
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.484375
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.5
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.515625
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.53125
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.546875
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.5625
7B,counting,0.017849414271899712,mid,-0.039999999999999925,0.578125
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.59375
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.609375
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.625
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.640625
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.65625
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.671875
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.6875
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.703125
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.71875
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.734375
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.75
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.765625
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.78125
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.796875
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.8125
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.828125
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.84375
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.859375
7B,counting,0.017849414271899712,mid,-0.019999999999999907,0.875
7B,counting,0.017849414271899712,mid,0.0,0.890625
7B,counting,0.017849414271899712,mid,0.0,0.90625
7B,counting,0.017849414271899712,mid,0.0,0.921875
7B,counting,0.017849414271899712,mid,0.0,0.9375
7B,counting,0.017849414271899712,mid,0.0,0.953125
7B,counting,0.017849414271899712,mid,0.0,0.96875
7B,counting,0.017849414271899712,mid,0.0,0.984375
7B,counting,0.017849414271899712,mid,0.0,1.0
7B,counting,0.07139765708759885,transition,-0.1399999999999999,0.015625
7B,counting,0.07139765708759885,transition,-0.12,0.03125
7B,counting,0.07139765708759885,transition,-0.12,0.046875
7B,counting,0.07139765708759885,transition,-0.12,0.0625
7B,counting,0.07139765708759885,transition,-0.12,0.078125
7B,counting,0.07139765708759885,transition,-0.12,0.09375
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.109375
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.125
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.140625
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.15625
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.171875
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.1875
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.203125
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.21875
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.234375
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.25
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.265625
7B,counting,0.07139765708759885,transition,-0.09999999999999998,0.28125
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.296875
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.3125
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.328125
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.34375
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.359375
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.375
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.390625
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.40625
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.421875
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.4375
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.453125
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.46875
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.484375
7B,counting,0.07139765708759885,transition,-0.07999999999999996,0.5
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.515625
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.53125
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.546875
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.5625
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.578125
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.59375
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.609375
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.625
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.640625
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.65625
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.671875
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.6875
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.703125
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.71875
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.734375
7B,counting,0.07139765708759885,transition,-0.05999999999999994,0.75
7B,counting,0.07139765708759885,transition,-0.039999999999999925,0.765625
7B,counting,0.07139765708759885,transition,-0.039999999999999925,0.78125
7B,counting,0.07139765708759885,transition,-0.039999999999999925,0.796875
7B,counting,0.07139765708759885,transition,-0.039999999999999925,0.8125
7B,counting,0.07139765708759885,transition,-0.039999999999999925,0.828125
7B,counting,0.07139765708759885,transition,-0.039999999999999925,0.84375
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.859375
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.875
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.890625
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.90625
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.921875
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.9375
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.953125
7B,counting,0.07139765708759885,transition,-0.019999999999999907,0.96875
7B,counting,0.07139765708759885,transition,0.0,0.984375
7B,counting,0.07139765708759885,transition,0.0,1.0
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.015625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.03125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.046875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.0625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.078125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.09375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.109375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.140625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.15625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.171875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.1875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.203125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.21875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.234375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.25
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.265625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.28125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.296875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.3125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.328125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.34375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.359375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.390625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.40625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.421875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.4375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.453125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.46875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.484375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.5
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.515625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.53125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.546875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.5625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.578125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.59375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.609375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.640625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.65625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.671875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.6875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.703125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.71875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.734375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.75
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.765625
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.78125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.796875
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.8125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.828125
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.84375
7B,spatial_reasoning,0.0035698828543799426,small,0.0,0.859375
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.875
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.890625
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.90625
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.921875
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.9375
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.953125
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.96875
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,0.984375
7B,spatial_reasoning,0.0035698828543799426,small,0.020000000000000018,1.0
